"YEAR_WEEK","NIS5","AGEGROUP","DOSE","CUMUL"
"21W08",62119,"55-64","A","95"
"21W08",62119,"55-64","B","50"
"21W08",62119,"65-74","A","63"
"21W08",62119,"65-74","B","40"
"21W08",62119,"75-84","A","90"
"21W08",62119,"75-84","B","85"
"21W08",62119,"85+","A","131"
"21W08",62119,"85+","B","126"
"21W08",62120,"0-17","A","<10"
"21W08",62120,"0-17","B","<10"
"21W08",62120,"18-34","A","182"
"21W08",62120,"18-34","B","110"
"21W08",62120,"35-44","A","192"
"21W08",62120,"35-44","B","111"
"21W08",62120,"45-54","A","223"
"21W08",62120,"45-54","B","110"
"21W08",62120,"55-64","A","142"
"21W08",62120,"55-64","B","73"
"21W08",62120,"65-74","A","85"
"21W08",62120,"65-74","B","70"
"21W08",62120,"75-84","A","121"
"21W08",62120,"75-84","B","114"
"21W08",62120,"85+","A","167"
"21W08",62120,"85+","B","151"
"21W08",62121,"18-34","A","108"
"21W08",62121,"18-34","B","67"
"21W08",62121,"35-44","A","97"
"21W08",62121,"35-44","B","50"
"21W08",62121,"45-54","A","133"
"21W08",62121,"45-54","B","68"
"21W08",62121,"55-64","A","133"
"21W08",62121,"55-64","B","77"
"21W08",62121,"65-74","A","49"
"21W08",62121,"65-74","B","36"
"21W08",62121,"75-84","A","40"
"21W08",62121,"75-84","B","35"
"21W08",62121,"85+","A","98"
"21W08",62121,"85+","B","90"
"21W08",62122,"18-34","A","87"
"21W08",62122,"18-34","B","49"
"21W08",62122,"35-44","A","83"
"21W08",62122,"35-44","B","48"
"21W08",62122,"45-54","A","82"
"21W08",62122,"45-54","B","32"
"21W08",62122,"55-64","A","56"
"21W08",62122,"55-64","B","23"
"21W08",62122,"65-74","A","19"
"21W08",62122,"65-74","B","<10"
"21W08",62122,"75-84","A","10"
"21W08",62122,"75-84","B","<10"
"21W08",62122,"85+","A","16"
"21W08",62122,"85+","B","13"
"21W08",63001,"18-34","A","47"
"21W08",63001,"18-34","B","27"
"21W08",63001,"35-44","A","35"
"21W08",63001,"35-44","B","17"
"21W08",63001,"45-54","A","46"
"21W08",63001,"45-54","B","28"
"21W08",63001,"55-64","A","46"
"21W08",63001,"55-64","B","25"
"21W08",63001,"65-74","A","23"
"21W08",63001,"65-74","B","<10"
"21W08",63001,"75-84","A","23"
"21W08",63001,"75-84","B","<10"
"21W08",63001,"85+","A","17"
"21W08",63001,"85+","B","<10"
"21W08",63003,"18-34","A","44"
"21W08",63003,"18-34","B","31"
"21W08",63003,"35-44","A","32"
"21W08",63003,"35-44","B","21"
"21W08",63003,"45-54","A","35"
"21W08",63003,"45-54","B","19"
"21W08",63003,"55-64","A","35"
"21W08",63003,"55-64","B","25"
"21W08",63003,"65-74","A","16"
"21W08",63003,"65-74","B","14"
"21W08",63003,"75-84","A","48"
"21W08",63003,"75-84","B","46"
"21W08",63003,"85+","A","44"
"21W08",63003,"85+","B","45"
"21W08",63004,"0-17","A","<10"
"21W08",63004,"18-34","A","46"
"21W08",63004,"18-34","B","26"
"21W08",63004,"35-44","A","35"
"21W08",63004,"35-44","B","23"
"21W08",63004,"45-54","A","41"
"21W08",63004,"45-54","B","28"
"21W08",63004,"55-64","A","35"
"21W08",63004,"55-64","B","28"
"21W08",63004,"65-74","A","20"
"21W08",63004,"65-74","B","12"
"21W08",63004,"75-84","A","25"
"21W08",63004,"75-84","B","20"
"21W08",63004,"85+","A","26"
"21W08",63004,"85+","B","26"
"21W08",63012,"18-34","A","31"
"21W08",63012,"18-34","B","15"
"21W08",63012,"35-44","A","29"
"21W08",63012,"35-44","B","19"
"21W08",63012,"45-54","A","49"
"21W08",63012,"45-54","B","22"
"21W08",63012,"55-64","A","42"
"21W08",63012,"55-64","B","25"
"21W08",63012,"65-74","A","23"
"21W08",63012,"65-74","B","<10"
"21W08",63012,"75-84","A","21"
"21W08",63012,"75-84","B","<10"
"21W08",63012,"85+","A","16"
"21W08",63012,"85+","B","13"
"21W08",63013,"18-34","A","60"
"21W08",63013,"18-34","B","32"
"21W08",63013,"35-44","A","34"
"21W08",63013,"35-44","B","18"
"21W08",63013,"45-54","A","43"
"21W08",63013,"45-54","B","25"
"21W08",63013,"55-64","A","45"
"21W08",63013,"55-64","B","13"
"21W08",63013,"65-74","A","35"
"21W08",63013,"65-74","B","16"
"21W08",63013,"75-84","A","52"
"21W08",63013,"75-84","B","27"
"21W08",63013,"85+","A","40"
"21W08",63013,"85+","B","37"
"21W08",63020,"18-34","A","84"
"21W08",63020,"18-34","B","55"
"21W08",63020,"35-44","A","63"
"21W08",63020,"35-44","B","46"
"21W08",63020,"45-54","A","79"
"21W08",63020,"45-54","B","60"
"21W08",63020,"55-64","A","58"
"21W08",63020,"55-64","B","40"
"21W08",63020,"65-74","A","21"
"21W08",63020,"65-74","B","18"
"21W08",63020,"75-84","A","31"
"21W08",63020,"75-84","B","30"
"21W08",63020,"85+","A","58"
"21W08",63020,"85+","B","57"
"21W08",63023,"0-17","A","<10"
"21W08",63023,"0-17","B","<10"
"21W08",63023,"18-34","A","199"
"21W08",63023,"18-34","B","103"
"21W08",63023,"35-44","A","153"
"21W08",63023,"35-44","B","81"
"21W08",63023,"45-54","A","170"
"21W08",63023,"45-54","B","82"
"21W08",63023,"55-64","A","198"
"21W08",63023,"55-64","B","97"
"21W08",63023,"65-74","A","133"
"21W08",63023,"65-74","B","31"
"21W08",63023,"75-84","A","101"
"21W08",63023,"75-84","B","63"
"21W08",63023,"85+","A","120"
"21W08",63023,"85+","B","109"
"21W08",63035,"0-17","A","<10"
"21W08",63035,"0-17","B","<10"
"21W08",63035,"18-34","A","162"
"21W08",63035,"18-34","B","102"
"21W08",63035,"35-44","A","141"
"21W08",63035,"35-44","B","96"
"21W08",63035,"45-54","A","175"
"21W08",63035,"45-54","B","125"
"21W08",63035,"55-64","A","132"
"21W08",63035,"55-64","B","90"
"21W08",63035,"65-74","A","47"
"21W08",63035,"65-74","B","37"
"21W08",63035,"75-84","A","53"
"21W08",63035,"75-84","B","44"
"21W08",63035,"85+","A","77"
"21W08",63035,"85+","B","70"
"21W08",63038,"0-17","A","<10"
"21W08",63038,"0-17","B","<10"
"21W08",63038,"18-34","A","68"
"21W08",63038,"18-34","B","42"
"21W08",63038,"35-44","A","47"
"21W08",63038,"35-44","B","32"
"21W08",63038,"45-54","A","79"
"21W08",63038,"45-54","B","50"
"21W08",63038,"55-64","A","87"
"21W08",63038,"55-64","B","59"
"21W08",63038,"65-74","A","32"
"21W08",63038,"65-74","B","27"
"21W08",63038,"75-84","A","32"
"21W08",63038,"75-84","B","27"
"21W08",63038,"85+","A","60"
"21W08",63038,"85+","B","56"
"21W08",63040,"18-34","A","60"
"21W08",63040,"18-34","B","36"
"21W08",63040,"35-44","A","41"
"21W08",63040,"35-44","B","28"
"21W08",63040,"45-54","A","63"
"21W08",63040,"45-54","B","34"
"21W08",63040,"55-64","A","47"
"21W08",63040,"55-64","B","23"
"21W08",63040,"65-74","A","46"
"21W08",63040,"65-74","B","20"
"21W08",63040,"75-84","A","55"
"21W08",63040,"75-84","B","29"
"21W08",63040,"85+","A","24"
"21W08",63040,"85+","B","14"
"21W08",63045,"18-34","A","35"
"21W08",63045,"18-34","B","24"
"21W08",63045,"35-44","A","50"
"21W08",63045,"35-44","B","33"
"21W08",63045,"45-54","A","34"
"21W08",63045,"45-54","B","27"
"21W08",63045,"55-64","A","58"
"21W08",63045,"55-64","B","39"
"21W08",63045,"65-74","A","<10"
"21W08",63045,"65-74","B","<10"
"21W08",63045,"75-84","A","<10"
"21W08",63045,"75-84","B","<10"
"21W08",63045,"85+","A","10"
"21W08",63045,"85+","B","<10"
"21W08",63046,"18-34","A","41"
"21W08",63046,"18-34","B","28"
"21W08",63046,"35-44","A","37"
"21W08",63046,"35-44","B","25"
"21W08",63046,"45-54","A","52"
"21W08",63046,"45-54","B","35"
"21W08",63046,"55-64","A","48"
"21W08",63046,"55-64","B","36"
"21W08",63046,"65-74","A","31"
"21W08",63046,"65-74","B","29"
"21W08",63046,"75-84","A","29"
"21W08",63046,"75-84","B","27"
"21W08",63046,"85+","A","57"
"21W08",63046,"85+","B","55"
"21W08",63048,"0-17","A","<10"
"21W08",63048,"18-34","A","52"
"21W08",63048,"18-34","B","36"
"21W08",63048,"35-44","A","37"
"21W08",63048,"35-44","B","22"
"21W08",63048,"45-54","A","50"
"21W08",63048,"45-54","B","31"
"21W08",63048,"55-64","A","46"
"21W08",63048,"55-64","B","23"
"21W08",63048,"65-74","A","39"
"21W08",63048,"65-74","B","23"
"21W08",63048,"75-84","A","46"
"21W08",63048,"75-84","B","38"
"21W08",63048,"85+","A","76"
"21W08",63048,"85+","B","73"
"21W08",63049,"0-17","A","<10"
"21W08",63049,"18-34","A","104"
"21W08",63049,"18-34","B","68"
"21W08",63049,"35-44","A","86"
"21W08",63049,"35-44","B","42"
"21W08",63049,"45-54","A","112"
"21W08",63049,"45-54","B","50"
"21W08",63049,"55-64","A","107"
"21W08",63049,"55-64","B","63"
"21W08",63049,"65-74","A","56"
"21W08",63049,"65-74","B","43"
"21W08",63049,"75-84","A","76"
"21W08",63049,"75-84","B","65"
"21W08",63049,"85+","A","119"
"21W08",63049,"85+","B","112"
"21W08",63057,"0-17","A","<10"
"21W08",63057,"18-34","A","42"
"21W08",63057,"18-34","B","28"
"21W08",63057,"35-44","A","54"
"21W08",63057,"35-44","B","28"
"21W08",63057,"45-54","A","38"
"21W08",63057,"45-54","B","22"
"21W08",63057,"55-64","A","40"
"21W08",63057,"55-64","B","30"
"21W08",63057,"65-74","A","12"
"21W08",63057,"65-74","B","<10"
"21W08",63057,"75-84","A","<10"
"21W08",63057,"75-84","B","<10"
"21W08",63057,"85+","A","<10"
"21W08",63057,"85+","B","<10"
"21W08",63058,"0-17","A","<10"
"21W08",63058,"18-34","A","78"
"21W08",63058,"18-34","B","48"
"21W08",63058,"35-44","A","93"
"21W08",63058,"35-44","B","64"
"21W08",63058,"45-54","A","87"
"21W08",63058,"45-54","B","53"
"21W08",63058,"55-64","A","60"
"21W08",63058,"55-64","B","41"
"21W08",63058,"65-74","A","22"
"21W08",63058,"65-74","B","19"
"21W08",63058,"75-84","A","19"
"21W08",63058,"75-84","B","18"
"21W08",63058,"85+","A","47"
"21W08",63058,"85+","B","45"
"21W08",63061,"0-17","A","<10"
"21W08",63061,"18-34","A","47"
"21W08",63061,"18-34","B","18"
"21W08",63061,"35-44","A","54"
"21W08",63061,"35-44","B","26"
"21W08",63061,"45-54","A","66"
"21W08",63061,"45-54","B","37"
"21W08",63061,"55-64","A","86"
"21W08",63061,"55-64","B","29"
"21W08",63061,"65-74","A","95"
"21W08",63061,"65-74","B","33"
"21W08",63061,"75-84","A","69"
"21W08",63061,"75-84","B","45"
"21W08",63061,"85+","A","89"
"21W08",63061,"85+","B","82"
"21W08",63067,"18-34","A","84"
"21W08",63067,"18-34","B","49"
"21W08",63067,"35-44","A","62"
"21W08",63067,"35-44","B","36"
"21W08",63067,"45-54","A","91"
"21W08",63067,"45-54","B","62"
"21W08",63067,"55-64","A","114"
"21W08",63067,"55-64","B","73"
"21W08",63067,"65-74","A","65"
"21W08",63067,"65-74","B","20"
"21W08",63067,"75-84","A","55"
"21W08",63067,"75-84","B","24"
"21W08",63067,"85+","A","64"
"21W08",63067,"85+","B","55"
"21W08",63072,"0-17","A","<10"
"21W08",63072,"18-34","A","70"
"21W08",63072,"18-34","B","46"
"21W08",63072,"35-44","A","47"
"21W08",63072,"35-44","B","38"
"21W08",63072,"45-54","A","57"
"21W08",63072,"45-54","B","39"
"21W08",63072,"55-64","A","90"
"21W08",63072,"55-64","B","64"
"21W08",63072,"65-74","A","70"
"21W08",63072,"65-74","B","48"
"21W08",63072,"75-84","A","76"
"21W08",63072,"75-84","B","41"
"21W08",63072,"85+","A","93"
"21W08",63072,"85+","B","37"
"21W08",63073,"0-17","A","<10"
"21W08",63073,"0-17","B","<10"
"21W08",63073,"18-34","A","56"
"21W08",63073,"18-34","B","42"
"21W08",63073,"35-44","A","52"
"21W08",63073,"35-44","B","39"
"21W08",63073,"45-54","A","57"
"21W08",63073,"45-54","B","40"
"21W08",63073,"55-64","A","59"
"21W08",63073,"55-64","B","49"
"21W08",63073,"65-74","A","41"
"21W08",63073,"65-74","B","34"
"21W08",63073,"75-84","A","31"
"21W08",63073,"75-84","B","30"
"21W08",63073,"85+","A","55"
"21W08",63073,"85+","B","54"
"21W08",63075,"18-34","A","24"
"21W08",63075,"18-34","B","12"
"21W08",63075,"35-44","A","35"
"21W08",63075,"35-44","B","18"
"21W08",63075,"45-54","A","44"
"21W08",63075,"45-54","B","30"
"21W08",63075,"55-64","A","29"
"21W08",63075,"55-64","B","18"
"21W08",63075,"65-74","A","15"
"21W08",63075,"65-74","B","12"
"21W08",63075,"75-84","A","21"
"21W08",63075,"75-84","B","21"
"21W08",63075,"85+","A","19"
"21W08",63075,"85+","B","19"
"21W08",63076,"0-17","A","<10"
"21W08",63076,"18-34","A","94"
"21W08",63076,"18-34","B","56"
"21W08",63076,"35-44","A","91"
"21W08",63076,"35-44","B","62"
"21W08",63076,"45-54","A","95"
"21W08",63076,"45-54","B","58"
"21W08",63076,"55-64","A","93"
"21W08",63076,"55-64","B","67"
"21W08",63076,"65-74","A","43"
"21W08",63076,"65-74","B","33"
"21W08",63076,"75-84","A","59"
"21W08",63076,"75-84","B","47"
"21W08",63076,"85+","A","99"
"21W08",63076,"85+","B","94"
"21W08",63079,"0-17","A","<10"
"21W08",63079,"0-17","B","<10"
"21W08",63079,"18-34","A","313"
"21W08",63079,"18-34","B","205"
"21W08",63079,"35-44","A","289"
"21W08",63079,"35-44","B","185"
"21W08",63079,"45-54","A","322"
"21W08",63079,"45-54","B","204"
"21W08",63079,"55-64","A","292"
"21W08",63079,"55-64","B","186"
"21W08",63079,"65-74","A","168"
"21W08",63079,"65-74","B","132"
"21W08",63079,"75-84","A","237"
"21W08",63079,"75-84","B","223"
"21W08",63079,"85+","A","383"
"21W08",63079,"85+","B","362"
"21W08",63080,"0-17","A","<10"
"21W08",63080,"0-17","B","<10"
"21W08",63080,"18-34","A","49"
"21W08",63080,"18-34","B","30"
"21W08",63080,"35-44","A","52"
"21W08",63080,"35-44","B","27"
"21W08",63080,"45-54","A","46"
"21W08",63080,"45-54","B","34"
"21W08",63080,"55-64","A","50"
"21W08",63080,"55-64","B","35"
"21W08",63080,"65-74","A","18"
"21W08",63080,"65-74","B","13"
"21W08",63080,"75-84","A","30"
"21W08",63080,"75-84","B","26"
"21W08",63080,"85+","A","45"
"21W08",63080,"85+","B","46"
"21W08",63084,"0-17","A","<10"
"21W08",63084,"0-17","B","<10"
"21W08",63084,"18-34","A","82"
"21W08",63084,"18-34","B","56"
"21W08",63084,"35-44","A","94"
"21W08",63084,"35-44","B","66"
"21W08",63084,"45-54","A","60"
"21W08",63084,"45-54","B","44"
"21W08",63084,"55-64","A","54"
"21W08",63084,"55-64","B","36"
"21W08",63084,"65-74","A","35"
"21W08",63084,"65-74","B","29"
"21W08",63084,"75-84","A","49"
"21W08",63084,"75-84","B","44"
"21W08",63084,"85+","A","101"
"21W08",63084,"85+","B","95"
"21W08",63086,"18-34","A","14"
"21W08",63086,"18-34","B","<10"
"21W08",63086,"35-44","A","18"
"21W08",63086,"35-44","B","11"
"21W08",63086,"45-54","A","10"
"21W08",63086,"45-54","B","<10"
"21W08",63086,"55-64","A","19"
"21W08",63086,"55-64","B","15"
"21W08",63086,"65-74","A","<10"
"21W08",63086,"65-74","B","<10"
"21W08",63086,"75-84","A","<10"
"21W08",63086,"75-84","B","<10"
"21W08",63086,"85+","A","<10"
"21W08",63086,"85+","B","<10"
"21W08",63087,"18-34","A","21"
"21W08",63087,"18-34","B","10"
"21W08",63087,"35-44","A","13"
"21W08",63087,"35-44","B","<10"
"21W08",63087,"45-54","A","16"
"21W08",63087,"45-54","B","10"
"21W08",63087,"55-64","A","20"
"21W08",63087,"55-64","B","11"
"21W08",63087,"65-74","A","13"
"21W08",63087,"65-74","B","<10"
"21W08",63087,"75-84","A","<10"
"21W08",63087,"75-84","B","<10"
"21W08",63087,"85+","A","<10"
"21W08",63087,"85+","B","<10"
"21W08",63088,"0-17","A","<10"
"21W08",63088,"0-17","B","<10"
"21W08",63088,"18-34","A","86"
"21W08",63088,"18-34","B","56"
"21W08",63088,"35-44","A","66"
"21W08",63088,"35-44","B","47"
"21W08",63088,"45-54","A","60"
"21W08",63088,"45-54","B","50"
"21W08",63088,"55-64","A","90"
"21W08",63088,"55-64","B","74"
"21W08",63088,"65-74","A","53"
"21W08",63088,"65-74","B","47"
"21W08",63088,"75-84","A","73"
"21W08",63088,"75-84","B","70"
"21W08",63088,"85+","A","101"
"21W08",63088,"85+","B","98"
"21W08",63089,"0-17","A","<10"
"21W08",63089,"0-17","B","<10"
"21W08",63089,"18-34","A","57"
"21W08",63089,"18-34","B","35"
"21W08",63089,"35-44","A","69"
"21W08",63089,"35-44","B","51"
"21W08",63089,"45-54","A","57"
"21W08",63089,"45-54","B","39"
"21W08",63089,"55-64","A","51"
"21W08",63089,"55-64","B","32"
"21W08",63089,"65-74","A","<10"
"21W08",63089,"65-74","B","<10"
"21W08",63089,"75-84","A","23"
"21W08",63089,"75-84","B","24"
"21W08",63089,"85+","A","40"
"21W08",63089,"85+","B","40"
"21W08",64008,"18-34","A","16"
"21W08",64008,"18-34","B","11"
"21W08",64008,"35-44","A","29"
"21W08",64008,"35-44","B","<10"
"21W08",64008,"45-54","A","28"
"21W08",64008,"45-54","B","11"
"21W08",64008,"55-64","A","14"
"21W08",64008,"55-64","B","<10"
"21W08",64008,"65-74","A","<10"
"21W08",64008,"65-74","B","<10"
"21W08",64008,"75-84","A","<10"
"21W08",64008,"75-84","B","<10"
"21W08",64008,"85+","A","<10"
"21W08",64008,"85+","B","<10"
"21W08",64015,"18-34","A","46"
"21W08",64015,"18-34","B","25"
"21W08",64015,"35-44","A","46"
"21W08",64015,"35-44","B","25"
"21W08",64015,"45-54","A","50"
"21W08",64015,"45-54","B","24"
"21W08",64015,"55-64","A","39"
"21W08",64015,"55-64","B","28"
"21W08",64015,"65-74","A","22"
"21W08",64015,"65-74","B","17"
"21W08",64015,"75-84","A","24"
"21W08",64015,"75-84","B","19"
"21W08",64015,"85+","A","38"
"21W08",64015,"85+","B","36"
"21W08",64021,"18-34","A","32"
"21W08",64021,"18-34","B","13"
"21W08",64021,"35-44","A","37"
"21W08",64021,"35-44","B","17"
"21W08",64021,"45-54","A","40"
"21W08",64021,"45-54","B","22"
"21W08",64021,"55-64","A","34"
"21W08",64021,"55-64","B","22"
"21W08",64021,"65-74","A","21"
"21W08",64021,"65-74","B","24"
"21W08",64021,"75-84","A","22"
"21W08",64021,"75-84","B","21"
"21W08",64021,"85+","A","25"
"21W08",64021,"85+","B","25"
"21W08",64023,"18-34","A","27"
"21W08",64023,"18-34","B","15"
"21W08",64023,"35-44","A","27"
"21W08",64023,"35-44","B","14"
"21W08",64023,"45-54","A","31"
"21W08",64023,"45-54","B","17"
"21W08",64023,"55-64","A","17"
"21W08",64023,"55-64","B","12"
"21W08",64023,"65-74","A","10"
"21W08",64023,"65-74","B","<10"
"21W08",64023,"75-84","A","<10"
"21W08",64023,"75-84","B","<10"
"21W08",64023,"85+","A","<10"
"21W08",64023,"85+","B","<10"
"21W08",64025,"18-34","A","34"
"21W08",64025,"18-34","B","16"
"21W08",64025,"35-44","A","36"
"21W08",64025,"35-44","B","22"
"21W08",64025,"45-54","A","23"
"21W08",64025,"45-54","B","12"
"21W08",64025,"55-64","A","29"
"21W08",64025,"55-64","B","15"
"21W08",64025,"65-74","A","<10"
"21W08",64025,"65-74","B","<10"
"21W08",64025,"75-84","A","<10"
"21W08",64025,"75-84","B","<10"
"21W08",64025,"85+","A","<10"
"21W08",64025,"85+","B","<10"
"21W08",64029,"18-34","A","26"
"21W08",64029,"18-34","B","<10"
"21W08",64029,"35-44","A","37"
"21W08",64029,"35-44","B","12"
"21W08",64029,"45-54","A","46"
"21W08",64029,"45-54","B","13"
"21W08",64029,"55-64","A","25"
"21W08",64029,"55-64","B","15"
"21W08",64029,"65-74","A","<10"
"21W08",64029,"65-74","B","<10"
"21W08",64029,"75-84","A","<10"
"21W08",64029,"75-84","B","<10"
"21W08",64029,"85+","A","<10"
"21W08",64029,"85+","B","<10"
"21W08",64034,"0-17","A","<10"
"21W08",64034,"0-17","B","<10"
"21W08",64034,"18-34","A","123"
"21W08",64034,"18-34","B","77"
"21W08",64034,"35-44","A","131"
"21W08",64034,"35-44","B","70"
"21W08",64034,"45-54","A","124"
"21W08",64034,"45-54","B","67"
"21W08",64034,"55-64","A","85"
"21W08",64034,"55-64","B","54"
"21W08",64034,"65-74","A","41"
"21W08",64034,"65-74","B","34"
"21W08",64034,"75-84","A","50"
"21W08",64034,"75-84","B","46"
"21W08",64034,"85+","A","113"
"21W08",64034,"85+","B","103"
"21W08",64047,"18-34","A","21"
"21W08",64047,"18-34","B","16"
"21W08",64047,"35-44","A","31"
"21W08",64047,"35-44","B","16"
"21W08",64047,"45-54","A","30"
"21W08",64047,"45-54","B","17"
"21W08",64047,"55-64","A","16"
"21W08",64047,"55-64","B","11"
"21W08",64047,"65-74","A","<10"
"21W08",64047,"65-74","B","<10"
"21W08",64047,"75-84","A","18"
"21W08",64047,"75-84","B","14"
"21W08",64047,"85+","A","32"
"21W08",64047,"85+","B","30"
"21W08",64056,"0-17","A","<10"
"21W08",64056,"0-17","B","<10"
"21W08",64056,"18-34","A","27"
"21W08",64056,"18-34","B","10"
"21W08",64056,"35-44","A","30"
"21W08",64056,"35-44","B","19"
"21W08",64056,"45-54","A","54"
"21W08",64056,"45-54","B","30"
"21W08",64056,"55-64","A","27"
"21W08",64056,"55-64","B","14"
"21W08",64056,"65-74","A","<10"
"21W08",64056,"65-74","B","<10"
"21W08",64056,"75-84","A","<10"
"21W08",64056,"75-84","B","<10"
"21W08",64056,"85+","A","10"
"21W08",64056,"85+","B","<10"
"21W08",64063,"18-34","A","64"
"21W08",64063,"18-34","B","39"
"21W08",64063,"35-44","A","68"
"21W08",64063,"35-44","B","37"
"21W08",64063,"45-54","A","67"
"21W08",64063,"45-54","B","37"
"21W08",64063,"55-64","A","30"
"21W08",64063,"55-64","B","15"
"21W08",64063,"65-74","A","21"
"21W08",64063,"65-74","B","20"
"21W08",64063,"75-84","A","27"
"21W08",64063,"75-84","B","26"
"21W08",64063,"85+","A","56"
"21W08",64063,"85+","B","54"
"21W08",64065,"0-17","A","<10"
"21W08",64065,"0-17","B","<10"
"21W08",64065,"18-34","A","65"
